lr_pair,ligand_gene_symbol,WT_MEF.x,WT_BMDM.x,log2diff.x,receptor_gene_symbol,WT_MEF.y,WT_BMDM.y,log2diff.y,m1
Adam2_Itga6,Adam2,0,0,0,Itga6,45.19801162,132.568121,-1.5316730537213,1.5316730537213
Anxa1_Fpr2,Anxa1,1160.90442,831.16782,0.481544989931262,Fpr2,0,1.0683,-1.04844545892269,1.52999044885395
Gdf7_Acvr2a,Gdf7,0.354615,0,0.437882876291528,Acvr2a,13.8323,2.791956,1.96772820038655,1.52984532409502
Angpt2_Itgb1,Angpt2,5.527978,6.6094,-0.221146506657573,Itgb1,895.6289,362.4687,1.30267986861941,1.52382637527698
Lta_Tnfrsf1b,Lta,0,0.0756964,-0.105270955200722,Tnfrsf1b,37.3958,117.539771,-1.62635076290436,1.52107980770364
Adam10_Itgav,Adam10,70.720982,95.135081,-0.42266774449423,Itgav,80.8256866,37.33793514,1.09378116664574,1.51644891113997
Cort_Sstr4,Cort,0,0.174984,-0.232641111447452,Sstr4,1.41735,0,1.27342637120363,1.50606748265108
Artn_Gfra1,Artn,2.65877,0,1.87135872688533,Gfra1,10.46947,0.1047494,3.37600767381931,1.50464894693398
Wnt3_Fzd6,Wnt3,0,0,0,Fzd6,1.938892,0.03586257,1.50443973259547,1.50443973259547
Wnt3_Fzd6,Wnt3,0,0,0,Fzd6,1.938892,0.03586257,1.50443973259547,1.50443973259547
Wnt3a_Fzd6,Wnt3a,0,0,0,Fzd6,1.938892,0.03586257,1.50443973259547,1.50443973259547
Wnt3a_Fzd6,Wnt3a,0,0,0,Fzd6,1.938892,0.03586257,1.50443973259547,1.50443973259547
Grn_Tnfrsf1b,Grn,341.825208,3000.98002,-3.13036927488645,Tnfrsf1b,37.3958,117.539771,-1.62635076290436,1.50401851198209
Egf_Erbb3,Egf,0.891959741,0.399643,0.434822496883573,Erbb3,0.123743,1.34604,-1.06191548258033,1.4967379794639
Lama3_Itgb4,Lama3,0.1847732,0.643841,-0.472459849724229,Itgb4,1.167553402,0.0672375,1.0221862724091,1.49464612213333
Wnt10b_Fzd4,Wnt10b,2.565415,0.135368,1.65091002497705,Fzd4,9.97261,0.243273,3.1416917075136,1.49078168253655
Bsg_Cd44,Bsg,1157.79434,493.930412,1.22732694370182,Cd44,185.139953,222.431201,-0.263442916633299,1.49076986033512
Hmgb1_Ly96,Hmgb1,346.48627,184.0031977,0.909405767372353,Ly96,26.565724,40.031219,-0.573846522424959,1.48325228979731
Gas6_Mertk,Gas6,304.477,451.273,-0.566130111256372,Mertk,4.58656,22.064636,-2.04565042178763,1.47952031053126
Efna2_Epha8,Efna2,3.19751,0.661841,1.33675140624811,Epha8,0,0.102945,-0.141360850579681,1.47811225682779
Gpc3_Igf1r,Gpc3,38.99018,0.0906796,5.19634651456191,Igf1r,31.004049,1.426506,3.72130210701315,1.47504440754876
Il4_Il2ra,Il4,4.78081,1.40483,1.26533674360032,Il2ra,0.0643422,0.227999,-0.206347315044311,1.47168405864463
Spp1_Cd44,Spp1,3031.13706,9998.07862,-1.72146019340544,Cd44,185.139953,222.431201,-0.263442916633299,1.45801727677214
Sema3c_Plxnb1,Sema3c,36.718981,3.028328,3.22703763898456,Plxnb1,2.460621,0.0110665,1.77515305970913,1.45188457927543
Sost_Lrp5,Sost,0,0,0,Lrp5,34.4783481,12.012486,1.44704222683372,1.44704222683372
Tdgf1_Lrp5,Tdgf1,0,0,0,Lrp5,34.4783481,12.012486,1.44704222683372,1.44704222683372
Wnt3_Lrp5,Wnt3,0,0,0,Lrp5,34.4783481,12.012486,1.44704222683372,1.44704222683372
Wnt3a_Lrp5,Wnt3a,0,0,0,Lrp5,34.4783481,12.012486,1.44704222683372,1.44704222683372
Wnt7a_Lrp5,Wnt7a,0,0,0,Lrp5,34.4783481,12.012486,1.44704222683372,1.44704222683372
Wnt9b_Lrp5,Wnt9b,0,0,0,Lrp5,34.4783481,12.012486,1.44704222683372,1.44704222683372
Egfl7_Notch3,Egfl7,11.89727502,2.72299813,1.79252948368458,Notch3,8.53166,0.0119134,3.23564166182283,1.44311217813825
Gdnf_Gfra2,Gdnf,2.07781,0,1.62190417366795,Gfra2,0.164391,0.028361,0.179228790562371,1.44267538310558
Pla2g10_Pla2r1,Pla2g10,0,0,0,Pla2r1,2.97498,0.462876,1.44214011624719,1.44214011624719
Efna3_Erbb2,Efna3,6.593169,0.3833813,2.45650325848263,Erbb2,19.48267,0.3774123,3.89437141853537,1.43786816005274
Angpt2_Tek,Angpt2,5.527978,6.6094,-0.221146506657573,Tek,1.319676,0,1.21392331145801,1.43506981811558
Psap_Lrp1,Psap,1123.22555,5756.2196,-2.35644073443899,Lrp1,186.5028755,355.3835891,-0.926518183957013,1.42992255048198
Ifnb1_Ifnar2,Ifnb1,0,0.154091,-0.206756984878255,Ifnar2,51.34701,161.03566,-1.63013230961378,1.42337532473553
Pspn_Ret,Pspn,0.547142,1.12367,-0.456953984694324,Ret,0.986861,0.017712,0.965161591563259,1.42211557625758
Vip_Ramp1,Vip,0.392736,0,0.47792181387129,Ramp1,8.546933,1.571645,1.89234583347013,1.41442401959884
Hbegf_Erbb2,Hbegf,65.2401,0.674458,5.30593875595536,Erbb2,19.48267,0.3774123,3.89437141853537,1.41156733741999
Wnt7b_Lrp5,Wnt7b,0.028137757,0,0.0400335797319703,Lrp5,34.4783481,12.012486,1.44704222683372,1.40700864710175
F8_Lrp1,F8,1.1276471,0.5259287,0.479571326657705,Lrp1,186.5028755,355.3835891,-0.926518183957013,1.40608951061472
App_Fpr2,App,753.447,588.005,0.35713967380668,Fpr2,0,1.0683,-1.04844545892269,1.40558513272937
Comp_Notch3,Comp,30.136747,0.24814604,4.64075957476522,Notch3,8.53166,0.0119134,3.23564166182283,1.40511791294239
Gdf11_Acvr2a,Gdf11,10.0824,0.0720167,3.36987105911491,Acvr2a,13.8323,2.791956,1.96772820038655,1.40214285872836
S100a1_Ryr1,S100a1,43.19559,113.63563,-1.37508119465053,Ryr1,0.0740862,0.05589961,0.0246371038870695,1.3997182985376
Efnb3_Ephb6,Efnb3,0.32865,0.123749,0.241641280397612,Ephb6,4.39227,0.7331495,1.63749663097663,1.39585535057902
Pdgfd_Pdgfra,Pdgfd,62.6481,0.0568654,5.91225389282292,Pdgfra,22.88336,0.0422082,4.51829039855657,1.39396349426635
Efna5_Epha2,Efna5,22.58558,0,4.55983317393317,Epha2,38.91235,3.442404,3.1674227206408,1.39241045329237
Vegfa_Kdr,Vegfa,64.4741479,42.49681,0.590015779590852,Kdr,3.09566,6.13724,-0.801270330595751,1.3912861101866
Arf4_Lrp2,Arf4,465.21512,122.9468,1.91127476873189,Lrp2,0.5162717,0.0573732,0.520043626513603,1.39123114221829
Dkk1_Lrp5,Dkk1,0.0407556,0,0.057631321217015,Lrp5,34.4783481,12.012486,1.44704222683372,1.38941090561671
Ccl20_Ccr6,Ccl20,1.405972,0,1.26661985294782,Ccr6,0.0843555,0.174379,-0.115060261660387,1.38168011460821
Ltb_Ltbr,Ltb,0.119066,0.830045,-0.709583998443008,Ltbr,101.27945,63.2426,0.670914120421834,1.38049811886484
Il1a_Il1rap,Il1a,0.0991863,0.205275,-0.132926426679232,Il1rap,13.8154013,5.2608965,1.24265654756516,1.37558297424439
Nxph3_Nrxn1,Nxph3,1.57847,0,1.36651526015687,Nrxn1,0,0,0,1.36651526015687
Nxph3_Nrxn3,Nxph3,1.57847,0,1.36651526015687,Nrxn3,0,0,0,1.36651526015687
Ihh_Ptch1,Ihh,0.0781219,0.161737,-0.107763192477826,Ptch1,4.644976,1.3609374,1.25760765812448,1.36537085060231
Apoc3_Ldlr,Apoc3,0.473096,1.587058,-0.812460946340422,Ldlr,84.52638022,57.3637214,0.551297605697654,1.36375855203808
Ntn1_Unc5d,Ntn1,4.69228,1.177101,1.38659829041349,Unc5d,0.1234046,0.105529,0.0231407453205568,1.36345754509293
Ahsg_Insr,Ahsg,0.8867,2.32773,-0.81867334173707,Insr,8.0215012,5.2179494,0.536928644999354,1.35560198673642
Bmp8a_Acvr2a,Bmp8a,0.531333,0,0.614788041955674,Acvr2a,13.8323,2.791956,1.96772820038655,1.35294015843088
Lipc_Ldlr,Lipc,0,0.740244,-0.799289600850205,Ldlr,84.52638022,57.3637214,0.551297605697654,1.35058720654786
Adam17_Rhbdf2,Adam17,33.220843,98.554446,-1.54061044690033,Rhbdf2,5.407221,46.49834,-2.89010643577673,1.3494959888764
Sema6d_Plxna1,Sema6d,1.6244552,0.0431596,1.3310580682946,Plxna1,119.441083,120.97762,-0.0182888858756929,1.34934695417029
Reln_Notch1,Reln,2.0880229,0.0590463,1.54391778802165,Notch1,9.7253015,8.3703489,0.194843532050063,1.34907425597159
Ccl5_Ccrl2,Ccl5,1.86328,45.570875,-4.02368732516479,Ccrl2,0.4254661,8.10738946,-2.67560384956169,1.3480834756031
Pspn_Gfra4,Pspn,0.547142,1.12367,-0.456953984694324,Gfra4,5.095829,2.28832,0.890471732499746,1.34742571719407
Wnt10a_Fzd10,Wnt10a,1.67962,0,1.42202842494206,Fzd10,0.0584664,0,0.0819754731029374,1.34005295183912
Efna2_Epha10,Efna2,3.19751,0.661841,1.33675140624811,Epha10,0,0,0,1.33675140624811
Icam1_Itgam,Icam1,22.331091,49.071948,-1.10174881146749,Itgam,0,4.412807,-2.43637694798108,1.33462813651359
Col9a2_Mag,Col9a2,1.37166,0,1.24589720066288,Mag,1.243301254,1.361128788,-0.0738533620122486,1.31975056267513
Reln_Itga5,Reln,2.0880229,0.0590463,1.54391778802165,Itga5,195.791418,167.0098,0.228121918898561,1.31579586912309
Angpt2_Itgav,Angpt2,5.527978,6.6094,-0.221146506657573,Itgav,80.8256866,37.33793514,1.09378116664574,1.31492767330331
App_Sorl1,App,753.447,588.005,0.35713967380668,Sorl1,1.774235,4.387093,-0.957416970634234,1.31455664444091
Col4a3_Itgb1,Col4a3,0.1872984,0.1929047,-0.00679622353665665,Itgb1,895.6289,362.4687,1.30267986861941,1.30947609215607
Fga_Itgb1,Fga,0.140425,0.145325,-0.00618546781518431,Itgb1,895.6289,362.4687,1.30267986861941,1.30886533643459
Bmp7_Acvr1,Bmp7,0.079548,0.0800114,-0.000619149343342104,Acvr1,34.02849,13.1550093,1.30721610100731,1.30783525035065
Bmp10_Acvr1,Bmp10,0,0,0,Acvr1,34.02849,13.1550093,1.30721610100731,1.30721610100731
Gdf2_Acvr1,Gdf2,0,0,0,Acvr1,34.02849,13.1550093,1.30721610100731,1.30721610100731
Adam2_Itgb1,Adam2,0,0,0,Itgb1,895.6289,362.4687,1.30267986861941,1.30267986861941
Efna2_Epha6,Efna2,3.19751,0.661841,1.33675140624811,Epha6,0.0239856,0,0.0341954272962499,1.30255597895186
Slit1_Plxna1,Slit1,0,1.497991183,-1.32076838476628,Plxna1,119.441083,120.97762,-0.0182888858756929,1.30247949889059
Lnx2_Cxadr,Lnx2,6.15322,5.798609,0.07335321266791,Cxadr,1.638235,0.016832,1.37549173974178,1.30213852707387
Il4_Il4ra,Il4,4.78081,1.40483,1.26533674360032,Il4ra,57.32103,58.814969,-0.0364903722374041,1.30182711583772
Ccl17_Ackr1,Ccl17,1.46506,0,1.30162276248513,Ackr1,0,0,0,1.30162276248513
Ccl17_Ccr8,Ccl17,1.46506,0,1.30162276248513,Ccr8,0,0,0,1.30162276248513
Shh_Pvr,Shh,0.0335883,0.0347756,-0.00165629656385644,Pvr,58.311147,23.162172,1.29555312382008,1.29720942038394
Dll3_Notch4,Dll3,0,0,0,Notch4,1.015084,3.92033,-1.28791509882478,1.28791509882478
Dll4_Notch4,Dll4,0,0,0,Notch4,1.015084,3.92033,-1.28791509882478,1.28791509882478
App_Lrp1,App,753.447,588.005,0.35713967380668,Lrp1,186.5028755,355.3835891,-0.926518183957013,1.28365785776369
Efna5_Epha4,Efna5,22.58558,0,4.55983317393317,Epha4,8.83716874,0.0152459,3.27641394860857,1.2834192253246
Kitl_Kit,Kitl,13.855527,6.98992,0.894746822518266,Kit,0.071653209,0.4018122,-0.387454965453291,1.28220178797156
Efna2_Epha5,Efna2,3.19751,0.661841,1.33675140624811,Epha5,0.180017,0.131864,0.060107023589298,1.27664438265881
Adam17_Notch2,Adam17,33.220843,98.554446,-1.54061044690033,Notch2,16.273883,19.7514,-0.264616248575148,1.27599419832518
Sst_Sstr4,Sst,0,0,0,Sstr4,1.41735,0,1.27342637120363,1.27342637120363
Vegfc_Ccbe1,Vegfc,8.137874,0.259993,2.8584428309697,Ccbe1,19.847486,0.1893461,4.13163291355375,1.27319008258405
Adam3_Cd9,Adam3,0.6156744,0.315652,0.296358551498745,Cd9,380.639043,747.938298,-0.972638094156711,1.26899664565546
Bmp15_Acvr1b,Bmp15,0,0,0,Acvr1b,5.12683,13.7493,-1.2674337591713,1.2674337591713
Lefty2_Acvr1b,Lefty2,0,0,0,Acvr1b,5.12683,13.7493,-1.2674337591713,1.2674337591713
Mstn_Acvr1b,Mstn,0,0,0,Acvr1b,5.12683,13.7493,-1.2674337591713,1.2674337591713
Tdgf1_Acvr1b,Tdgf1,0,0,0,Acvr1b,5.12683,13.7493,-1.2674337591713,1.2674337591713
Mdk_Lrp6,Mdk,30.7029,6.318154,2.11506313534708,Lrp6,24.0263631,12.887054,0.849708071428683,1.2653550639184
Tgfa_Erbb4,Tgfa,2.249067,0.0690226,1.60373314111031,Erbb4,0.2653996,0,0.339593044921375,1.26414009618893
Il19_Il20ra,Il19,0,0,0,Il20ra,1.398476,0,1.26211800349428,1.26211800349428
Il20_Il20ra,Il20,0,0,0,Il20ra,1.398476,0,1.26211800349428,1.26211800349428
Il24_Il20ra,Il24,0,0,0,Il20ra,1.398476,0,1.26211800349428,1.26211800349428
Hgf_Nrp2,Hgf,6.9713433,9.34674,-0.376281514840527,Nrp2,48.5063956,152.88649,-1.63617975987577,1.25989824503524
Shh_Ptch1,Shh,0.0335883,0.0347756,-0.00165629656385644,Ptch1,4.644976,1.3609374,1.25760765812448,1.25926395468834
Lefty1_Acvr2b,Lefty1,5.33751,1.685699,1.23861849493023,Acvr2b,0.795086,0.818524,-0.0187150027526327,1.25733349768286
Ccl8_Ccr8,Ccl8,3.44625,9.61433,-1.25535233361377,Ccr8,0,0,0,1.25535233361377
Nxph3_Nrxn2,Nxph3,1.57847,0,1.36651526015687,Nrxn2,0.0810982,0,0.112497574153511,1.25401768600336
Nxph3_Nrxn2,Nxph3,1.57847,0,1.36651526015687,Nrxn2,0.0810982,0,0.112497574153511,1.25401768600336
Ntn1_Dcc,Ntn1,4.69228,1.177101,1.38659829041349,Dcc,0.0963907,0,0.132761995844016,1.25383629456947
Ccl17_Ccr4,Ccl17,1.46506,0,1.30162276248513,Ccr4,0.0341315,0,0.0484196501937944,1.25320311229134
Fgf2_Sdc1,Fgf2,31.060248,1.6458923,3.59895934181783,Sdc1,184.986176,5.46297,4.84685428741663,1.2478949455988
Grp_Grpr,Grp,0,0,0,Grpr,1.37371,0,1.24714368935303,1.24714368935303
Gdf9_Acvr1b,Gdf9,0.755933,0.783138,-0.0221805618980457,Acvr1b,5.12683,13.7493,-1.2674337591713,1.24525319727325
Il1f6_Il1rap,Il1f6,0,0,0,Il1rap,13.8154013,5.2608965,1.24265654756516,1.24265654756516
Il1f8_Il1rap,Il1f8,0,0,0,Il1rap,13.8154013,5.2608965,1.24265654756516,1.24265654756516
Bmp2_Acvr2a,Bmp2,0.745385,0.0551366,0.726115518591046,Acvr2a,13.8323,2.791956,1.96772820038655,1.2416126817955
Col4a4_Itgb1,Col4a4,0.0547014,0.00944688,0.063269616675775,Itgb1,895.6289,362.4687,1.30267986861941,1.23941025194364
Icam4_Itgav,Icam4,0.219175,0.339523,-0.135814128067922,Itgav,80.8256866,37.33793514,1.09378116664574,1.22959529471366
Ccl25_Ackr4,Ccl25,5.245904,8.950123,-0.671803964665762,Ackr4,0.600883,0.0943321,0.548817249575602,1.22062121424136
Gdf3_Tgfbr1,Gdf3,0.0462709,11.1974,-3.54324530839431,Tgfbr1,12.356618,65.822082,-2.32277018154897,1.22047512684534
Ptn_Sdc2,Ptn,310.1113394,0.0638428,8.19200218398374,Sdc2,176.6,0.414207,6.97249446601393,1.21950771796981
Il33_Kit,Il33,0.779101018,0,0.831148429677602,Kit,0.071653209,0.4018122,-0.387454965453291,1.21860339513089
Ctla4_Cd80,Ctla4,0,0,0,Cd80,32.7516,13.5646,1.21248981491277,1.21248981491277
Ctla4_Cd80,Ctla4,0,0,0,Cd80,32.7516,13.5646,1.21248981491277,1.21248981491277
Mst1_Mst1r,Mst1,0.341236,1.183706,-0.703215522219615,Mst1r,0.4457226,0.02056605,0.502421204607744,1.20563672682736
Rspo1_Znrf3,Rspo1,2.688823,0.30644,1.49751969768303,Znrf3,2.89428,2.180007,0.29232667678076,1.20519302090227
Sema4d_Cd72,Sema4d,1.652939196,177.740058,-6.07412757722307,Cd72,0.613236,249.20315,-7.27699863706427,1.2028710598412
Nodal_Acvr1b,Nodal,0,0.0481443,-0.0678373490923619,Acvr1b,5.12683,13.7493,-1.2674337591713,1.19959641007894
Agrn_Lrp4,Agrn,19.597712,5.1075936,1.75380811796989,Lrp4,2.7865858,1.57419,0.556779076743472,1.19702904122642
Angpt1_Tek,Angpt1,4.43908,0.0228744,2.41073363998338,Tek,1.319676,0,1.21392331145801,1.19681032852537
Adcyap1_Dpp4,Adcyap1,1.26058,0,1.17669297430853,Dpp4,0.19953908,0.215719807,-0.0193306017609377,1.19602357606947
Itgb1bp1_Itgb1,Itgb1bp1,68.460098,63.33392,0.110604848411532,Itgb1,895.6289,362.4687,1.30267986861941,1.19207502020788
Hsp90b1_Pparg,Hsp90b1,862.916371,559.25092,0.624818550284877,Pparg,51.634552,13.9595,1.81494821298435,1.19012966269947
Ccl3_Ccr1,Ccl3,0.145584,204.819,-7.48914911107629,Ccr1,0.101289,85.8526,-6.30130402238663,1.18784508868966
Bmp8b_Acvr2a,Bmp8b,0.865011,0.0802668,0.787796472166338,Acvr2a,13.8323,2.791956,1.96772820038655,1.17993172822021
Wnt5a_Fzd8,Wnt5a,41.001978,0.0937953,5.26304259723112,Fzd8,16.4756,0.0293648,4.08551572990801,1.17752686732311
Apob_Lrp1,Apob,0.4094271,0.1851018,0.250097867462879,Lrp1,186.5028755,355.3835891,-0.926518183957013,1.17661605141989
Bmp6_Bmpr2,Bmp6,2.68401,0,1.88127697753425,Bmpr2,16.191424,9.53703,0.706220769309983,1.17505620822427
Cntf_Cntfr,Cntf,8.58084,1.00817,2.25427074513719,Cntfr,1.1204,0,1.08433644572332,1.16993429941387
Ccl28_Ccr3,Ccl28,0.303448,0.106734,0.236024512259827,Ccr3,0,0.901752,-0.927329122277334,1.16335363453716
Pgf_Nrp1,Pgf,2.01896,0.259885,1.2607595886834,Nrp1,135.2608767,126.2424643,0.0987911763010896,1.16196841238231
Rtn4_Rtn4rl2,Rtn4,551.990395,724.396759,-0.391515877284872,Rtn4rl2,0.704275,0,0.769158146083504,1.16067402336838
Wnt2_Fzd9,Wnt2,2.02092,0.0890084,1.47197289688518,Fzd9,0.295671,0.0437191,0.311965945744779,1.1600069511404
Adam2_Itga9,Adam2,0,0,0,Itga9,9.774746,3.823093,1.15962332627779,1.15962332627779
Fgf2_Fgfrl1,Fgf2,31.060248,1.6458923,3.59895934181783,Fgfrl1,65.97737,1.475608,4.75781893256924,1.15885959075141
Nrg4_Erbb4,Nrg4,0.496495,1.640162,-0.819038997284195,Erbb4,0.2653996,0,0.339593044921375,1.15863204220557
Ntn1_Robo3,Ntn1,4.69228,1.177101,1.38659829041349,Robo3,0.1727023,0,0.229836819995695,1.15676147041779
Wnt4_Lrp6,Wnt4,3.30809,0.0724225,2.00617499616843,Lrp6,24.0263631,12.887054,0.849708071428683,1.15646692473975
Thpo_Mpl,Thpo,1.32036,0,1.21434865445756,Mpl,0.0466162,0,0.065732494925941,1.14861615953162
Fgf16_Fgfr4,Fgf16,1.26941,0,1.18231727517676,Fgfr4,0.0285534,0,0.0406166970376511,1.14170057813911
Wnt4_Fzd4,Wnt4,3.30809,0.0724225,2.00617499616843,Fzd4,9.97261,0.243273,3.1416917075136,1.13551671134517
Lrig1_Egfr,Lrig1,14.78706012,0.7835715,3.1459015793052,Egfr,22.204066,0.1973763,4.27642910285481,1.13052752354961
Apob_Mttp,Apob,0.4094271,0.1851018,0.250097867462879,Mttp,2.619813,0.3933767,1.37732982551769,1.12723195805481
Gdf5_Acvr2a,Gdf5,0.792587,0,0.842043139246677,Acvr2a,13.8323,2.791956,1.96772820038655,1.12568506113987
Cd14_Itgb2,Cd14,1.77894,403.811,-7.18656999724921,Itgb2,0.8166072,575.82319,-8.31073885283592,1.12416885558671
Wnt5a_Ryk,Wnt5a,41.001978,0.0937953,5.26304259723112,Ryk,169.866034,1.04134,6.38720533209851,1.12416273486739
Anxa1_Fpr1,Anxa1,1160.90442,831.16782,0.481544989931262,Fpr1,0,0.556254,-0.638077545307785,1.11962253523905
Sema4g_Plxnb2,Sema4g,1.226621,0.0907483,1.0295377882831,Plxnb2,157.23524,167.306732,-0.0890219503089647,1.11855973859206
Tgfb1_Eng,Tgfb1,36.516978,151.896501,-2.02693986306912,Eng,15.784582,30.61752,-0.913587601823292,1.11335226124583
Ccl28_Ccr10,Ccl28,0.303448,0.106734,0.236024512259827,Ccr10,0,0.830726,-0.872415882876718,1.10844039513655
Nrg2_Erbb3,Nrg2,0.031980237,0,0.0454153426069988,Erbb3,0.123743,1.34604,-1.06191548258033,1.10733082518733
Lama1_Itgb1,Lama1,0.145359,0,0.195799865869727,Itgb1,895.6289,362.4687,1.30267986861941,1.10688000274968
Gdf15_Tgfbr1,Gdf15,7.411996,89.61359,-3.42920736913439,Tgfbr1,12.356618,65.822082,-2.32277018154897,1.10643718758542
Gnas_Pth1r,Gnas,1165.318147,630.000937,0.886247326371015,Pth1r,5.030501969,0.520119344,1.98809350110802,1.10184617473701
Flt3l_Flt3,Flt3l,5.070069,13.07187,-1.21302923878659,Flt3,0,0.0803071,-0.111441487081075,1.10158775170552
Calm1_Adcy8,Calm1,566.16436,1049.932586,-0.889831344816797,Adcy8,0.148643,0,0.199930475826283,1.08976182064308
Sema7a_Itgb1,Sema7a,6.10512,0.357845,2.38754021245623,Itgb1,895.6289,362.4687,1.30267986861941,1.08486034383682
Efna3_Epha7,Efna3,6.593169,0.3833813,2.45650325848263,Epha7,10.9655736,0.0290844,3.53945634343564,1.08295308495301
Cntf_Il6st,Cntf,8.58084,1.00817,2.25427074513719,Il6st,246.9540557,23.593961,3.3336968100557,1.07942606491851
Tnfsf14_Tnfrsf14,Tnfsf14,0,7.22695,-3.04035767543101,Tnfrsf14,1.966029,10.547537,-1.96098056004522,1.07937711538579
Ntn1_Unc5a,Ntn1,4.69228,1.177101,1.38659829041349,Unc5a,1.007076,0.62199846,0.307322797073774,1.07927549333972
Lama2_Itga7,Lama2,9.0254807,0.0675014,3.23136154541258,Itga7,28.901733,0.5114874,4.30618824281932,1.07482669740674
Calm1_Grm4,Calm1,566.16436,1049.932586,-0.889831344816797,Grm4,0.128238,0,0.174071434050017,1.06390277886681
Lamc2_Itgb4,Lamc2,4.5711,0.31251,2.08563379758138,Itgb4,1.167553402,0.0672375,1.0221862724091,1.06344752517228
Nrg3_Erbb3,Nrg3,0,0,0,Erbb3,0.123743,1.34604,-1.06191548258033,1.06191548258033
Ucn2_Crhr1,Ucn2,1.07621,0,1.05395237367469,Crhr1,0,0,0,1.05395237367469
Ucn2_Crhr2,Ucn2,1.07621,0,1.05395237367469,Crhr2,0,0,0,1.05395237367469
Ccn2_Lrp6,Ctcf,35.49992,41.0102,-0.20284635223128,Lrp6,24.0263631,12.887054,0.849708071428683,1.05255442365996
Psen1_Notch4,Psen1,60.9945,72.18452,-0.239398292908826,Notch4,1.015084,3.92033,-1.28791509882478,1.04851680591595
Adcyap1_Ramp2,Adcyap1,1.26058,0,1.17669297430853,Ramp2,4.813398,0.253165,2.21380530057353,1.037112326265
C3_Itgam,C3,0.745931,18.36,-3.47101050338065,Itgam,0,4.412807,-2.43637694798108,1.03463355539957
Amh_Acvr1,Amh,0.65405,0.369047,0.272830870338344,Acvr1,34.02849,13.1550093,1.30721610100731,1.03438523066897
Dspp_Itgav,Dspp,0.0423678,0,0.0598644231151632,Itgav,80.8256866,37.33793514,1.09378116664574,1.03391674353058
Hbegf_Egfr,Hbegf,65.2401,0.674458,5.30593875595536,Egfr,22.204066,0.1973763,4.27642910285481,1.02950965310055
Efnb1_Epha4,Efnb1,52.2217,1.691441,4.3055638884522,Epha4,8.83716874,0.0152459,3.27641394860857,1.02914993984363
Ltb_Tnfrsf1a,Ltb,0.119066,0.830045,-0.709583998443008,Tnfrsf1a,161.37259,129.18889,0.318701775059326,1.02828577350233
Clcf1_Il6st,Clcf1,20.674536,0.0551343,4.36050256374163,Il6st,246.9540557,23.593961,3.3336968100557,1.02680575368593
Clcf1_Il6st,Clcf1,20.674536,0.0551343,4.36050256374163,Il6st,246.9540557,23.593961,3.3336968100557,1.02680575368593
Wnt5b_Lrp6,Wnt5b,2.670847435,0,1.8761131554773,Lrp6,24.0263631,12.887054,0.849708071428683,1.02640508404862
Fgg_Itgav,Fgg,0.175506,0.121039,0.0684454336336074,Itgav,80.8256866,37.33793514,1.09378116664574,1.02533573301213
Tac1_Grpr,Tac1,0.167005164,0,0.222810944987599,Grpr,1.37371,0,1.24714368935303,1.02433274436543
Csf1_Flt4,Csf1,395.09871,30.540406,3.65058686645778,Flt4,6.1397712,0.153981,2.62925837203711,1.02132849442067
Efna5_Epha7,Efna5,22.58558,0,4.55983317393317,Epha7,10.9655736,0.0290844,3.53945634343564,1.02037683049753
Vip_Adcyap1r1,Vip,0.392736,0,0.47792181387129,Adcyap1r1,1.814421,0,1.49283815273307,1.01491633886178
Bsg_Sele,Bsg,1157.79434,493.930412,1.22732694370182,Sele,0.164001,0,0.219092297674394,1.00823464602743
Fgf18_Fgfr3,Fgf18,2.40597,0,1.7680657277229,Fgfr3,5.835178274,0,2.77297896645776,1.00491323873486
Vtn_Itgav,Vtn,0.5084425,0.409969,0.0973962602979566,Itgav,80.8256866,37.33793514,1.09378116664574,0.996384906347783
Gnai2_Cnr1,Gnai2,454.125406,674.544472,-0.56978662458612,Cnr1,0.339565953,0,0.421765613448792,0.991552238034912
Pla2g1b_Pla2r1,Pla2g1b,0.370338,0,0.454531784266606,Pla2r1,2.97498,0.462876,1.44214011624719,0.987608331980584
Jag1_Notch2,Jag1,29.92724,17.73708,0.722981950705968,Notch2,16.273883,19.7514,-0.264616248575148,0.987598199281116
Adam10_Fcer2a,Adam10,70.720982,95.135081,-0.42266774449423,Fcer2a,0.475935,0,0.561629186681133,0.984296931175363
Il4_Il13ra2,Il4,4.78081,1.40483,1.26533674360032,Il13ra2,0.297329,0.067407,0.281434012932006,0.983902730668314
Hrg_Erbb3,Hrg,0.057069,0.11808,-0.0809538670111702,Erbb3,0.123743,1.34604,-1.06191548258033,0.98096161556916
Tcn2_Lrp2,Tcn2,122.70603,168.449894,-0.45394290872914,Lrp2,0.5162717,0.0573732,0.520043626513603,0.973986535242743
Adam2_Cd9,Adam2,0,0,0,Cd9,380.639043,747.938298,-0.972638094156711,0.972638094156711
Izumo1_Cd9,Izumo1,0,0,0,Cd9,380.639043,747.938298,-0.972638094156711,0.972638094156711
Wnt5a_Ror2,Wnt5a,41.001978,0.0937953,5.26304259723112,Ror2,18.57808,0,4.2911673833071,0.971875213924021
Nppa_Npr1,Nppa,1.38217,0.25939,0.919551255647401,Npr1,0.225178344,0.2661694,-0.0474786634380764,0.967029919085477
Wnt1_Lrp6,Wnt1,0,0.084119,-0.116523125037838,Lrp6,24.0263631,12.887054,0.849708071428683,0.966231196466521
