kegg_pair,Enzyme1,WT_MEF.x,WT_BMDM.x,log2diff.x,Enzyme2,WT_MEF.y,WT_BMDM.y,log2diff.y,m1
cyp2a12-cyp3a13,cyp2a12,0,0.183207,-0.242702492738439,cyp3a13,0.0322873,0.0668601,-0.0475264555381228,0.195176037200316
adcy8-polr2e,adcy8,0.148643,0,0.199930475826283,polr2e,118.5609,89.919611,0.395082245416877,0.195151769590595
car14-car5a,car14,0.228543,0,0.296948354078663,car5a,0.17669,0.096477,0.101858741210142,0.195089612868521
cyp3a13-cyp4a31,cyp3a13,0.0322873,0.0668601,-0.0475264555381228,cyp4a31,0.107614,0,0.147455194284188,0.194981649822311
pik3c2g-pip5kl1,pik3c2g,0,0.0297639,-0.0423136001811391,pip5kl1,0.0633123,0.2533863,-0.237265743442017,0.194952143260878
adcy2-polr2j,adcy2,2.76882,3.28406,-0.184865792669899,polr2j,97.015004,96.336778,0.0100175919376211,0.19488338460752
dgkk-pnpla3,dgkk,0.207292001,0,0.271774654921108,pnpla3,0.121329,0.0630852,0.0769524046532451,0.194822250267863
pnpla3-dgkk,pnpla3,0.121329,0.0630852,0.0769524046532451,dgkk,0.207292001,0,0.271774654921108,0.194822250267863
aldh1a3-gstt3,aldh1a3,3.56941,0.6074588,1.50722613621809,gstt3,14.1783158,5.111427,1.31243052736841,0.194795608849678
ehmt1-setd2,ehmt1,24.5385471,18.277807,0.405735508616893,setd2,24.79755401,21.28773206,0.210984464009009,0.194751044607884
setd2-ehmt1,setd2,24.79755401,21.28773206,0.210984464009009,ehmt1,24.5385471,18.277807,0.405735508616893,0.194751044607884
polr2c-polr3k,polr2c,71.960196,49.5415855,0.529638682523803,polr3k,27.90427,21.91162,0.335203166283517,0.194435516240286
pip5k1b-plch2,pip5k1b,0.4534177,0.348211,0.108403079668042,plch2,0.263221,0.0241039,0.302744969378054,0.194341889710012
acer2-ugt8a,acer2,0.2406082,0.0844405,0.19409666695066,ugt8a,0,0,0,0.19409666695066
enpp7-acer2,enpp7,0,0,0,acer2,0.2406082,0.0844405,0.19409666695066,0.19409666695066
pfkfb3-pfkfb4,pfkfb3,11.189842,41.45814968,-1.80036207374654,pfkfb4,6.84592,22.889643,-1.60637076440037,0.193991309346162
entpd4-nme7,entpd4,44.587618,25.405087,0.787826134032835,nme7,16.9225034,10.8739769,0.593968954325618,0.193857179707217
dgkk-dgkq,dgkk,0.207292001,0,0.271774654921108,dgkq,14.740842,10.399198,0.465580388758641,0.193805733837533
pip4k2a-pip5k1c,pip4k2a,17.1906,49.51156,-1.47342046895229,pip5k1c,41.650933,102.551528,-1.27969963571298,0.193720833239307
agpat9-gpd1l,gpat3,0.9941009,4.009145,-1.3288259631113,gpd1l,9.15749,21.31003,-1.13514850931277,0.19367745379853
lclat1-mboat7,lclat1,23.880466,11.038976,1.04730082084852,mboat7,59.8895394,32.690909,0.853835045969179,0.19346577487934
cyp3a11-hsd17b12,cyp3a11,0.165042,0.341664,-0.203641449769447,hsd17b12,133.752,176.428,-0.396927014287548,0.193285564518101
hsd17b12-cyp3a11,hsd17b12,133.752,176.428,-0.396927014287548,cyp3a11,0.165042,0.341664,-0.203641449769447,0.193285564518101
dgkg-lpin2,dgkg,0,1.255886,-1.17369416375168,lpin2,11.7252139,24.1096653,-0.980552891314049,0.193141272437629
lpin2-dgkg,lpin2,11.7252139,24.1096653,-0.980552891314049,dgkg,0,1.255886,-1.17369416375168,0.193141272437629
adh5-comt,adh5,117.83808,104.403014,0.173081080221333,comt,86.3701,66.78292,0.36621785413051,0.193136773909177
nme7-prim2,nme7,16.9225034,10.8739769,0.593968954325618,prim2,27.854233,20.8544965,0.400852841325681,0.193116112999938
pla2g3-cyp1a2,pla2g3,0.0749636,0.0388017,0.0493675285598261,cyp1a2,0,0.104575,-0.143491380173091,0.192858908732917
akr1b10-sord,akr1b10,18.830763,42.751647,-1.14159714005277,sord,15.17,30.2131,-0.948831970099773,0.192765169953002
car6-car8,car6,0.610103,0,0.687152982026934,car8,0.980046,0.0760986,0.879723672883126,0.192570690856192
polr1e-polr2c,polr1e,20.95764,12.31333,0.721851531436936,polr2c,71.960196,49.5415855,0.529638682523803,0.192212848913133
aprt-pde2a,aprt,275.874308,443.42848,-0.682720083005901,pde2a,0.560264853,1.861128,-0.8747930962713,0.192073013265399
pde2a-aprt,pde2a,0.560264853,1.861128,-0.8747930962713,aprt,275.874308,443.42848,-0.682720083005901,0.192073013265399
ugt1a6b-ugt2b35,ugt1a6b,0.669232,0.322903,0.335477201242042,ugt2b35,0.169456,0.0584926,0.143826398882148,0.191650802359894
hsd3b2-akr1d1,hsd3b2,0.0866223,0.329114,-0.290614292067777,akr1d1,0.0710646,0.147144,-0.0990010058246666,0.191613286243111
rpn2-stt3b,rpn2,416.162109,340.1936,0.290017537945504,stt3b,115.56,82.4772,0.481618667104261,0.191601129158757
sult1e1-ugt2b36,sult1e1,0,0.0853717,-0.118189197428537,ugt2b36,0.0520357,0,0.0731836621768622,0.1913728596054
cyp3a13-ugt2b35,cyp3a13,0.0322873,0.0668601,-0.0475264555381228,ugt2b35,0.169456,0.0584926,0.143826398882148,0.191352854420271
auh-mccc2,auh,22.515904,20.040902,0.160440240760833,mccc2,13.275543,10.186702,0.351760850707926,0.191320609947093
nme7-polr2i,nme7,16.9225034,10.8739769,0.593968954325618,polr2i,83.88471,63.206438,0.402786745236906,0.191182209088713
pla2g10-pla2g12b,pla2g10,0,0,0,pla2g12b,0,0.141582,-0.191034492277869,0.191034492277869
pla2g12b-alox12b,pla2g12b,0,0.141582,-0.191034492277869,alox12b,0,0,0,0.191034492277869
pla2g12b-alox12e,pla2g12b,0,0.141582,-0.191034492277869,alox12e,0,0,0,0.191034492277869
pla2g12b-alox15,pla2g12b,0,0.141582,-0.191034492277869,alox15,0,0,0,0.191034492277869
pla2g12b-cyp2b10,pla2g12b,0,0.141582,-0.191034492277869,cyp2b10,0,0,0,0.191034492277869
pla2g12b-cyp2b13,pla2g12b,0,0.141582,-0.191034492277869,cyp2b13,0,0,0,0.191034492277869
pla2g12b-cyp2b23,pla2g12b,0,0.141582,-0.191034492277869,cyp2b23,0,0,0,0.191034492277869
pla2g12b-cyp2b9,pla2g12b,0,0.141582,-0.191034492277869,cyp2b9,0,0,0,0.191034492277869
pla2g12b-cyp2c37,pla2g12b,0,0.141582,-0.191034492277869,cyp2c37,0,0,0,0.191034492277869
pla2g12b-cyp2c38,pla2g12b,0,0.141582,-0.191034492277869,cyp2c38,0,0,0,0.191034492277869
pla2g12b-cyp2c39,pla2g12b,0,0.141582,-0.191034492277869,cyp2c39,0,0,0,0.191034492277869
pla2g12b-cyp2c54,pla2g12b,0,0.141582,-0.191034492277869,cyp2c54,0,0,0,0.191034492277869
pla2g12b-cyp2c65,pla2g12b,0,0.141582,-0.191034492277869,cyp2c65,0,0,0,0.191034492277869
pla2g12b-cyp2c66,pla2g12b,0,0.141582,-0.191034492277869,cyp2c66,0,0,0,0.191034492277869
pla2g12b-cyp2c70,pla2g12b,0,0.141582,-0.191034492277869,cyp2c70,0,0,0,0.191034492277869
pla2g12b-cyp3a16,pla2g12b,0,0.141582,-0.191034492277869,cyp3a16,0,0,0,0.191034492277869
pla2g12b-cyp3a41a,pla2g12b,0,0.141582,-0.191034492277869,cyp3a41a,0,0,0,0.191034492277869
pla2g12b-cyp3a44,pla2g12b,0,0.141582,-0.191034492277869,cyp3a44,0,0,0,0.191034492277869
pla2g12b-cyp4a32,pla2g12b,0,0.141582,-0.191034492277869,cyp4a32,0,0,0,0.191034492277869
pla2g12b-cyp4f14,pla2g12b,0,0.141582,-0.191034492277869,cyp4f14,0,0,0,0.191034492277869
pla2g12b-pla2g2a,pla2g12b,0,0.141582,-0.191034492277869,pla2g2a,0,0,0,0.191034492277869
pla2g12b-pla2g2c,pla2g12b,0,0.141582,-0.191034492277869,pla2g2c,0,0,0,0.191034492277869
pla2g12b-pla2g2f,pla2g12b,0,0.141582,-0.191034492277869,pla2g2f,0,0,0,0.191034492277869
pla2g12b-pla2g4d,pla2g12b,0,0.141582,-0.191034492277869,pla2g4d,0,0,0,0.191034492277869
pla2g12b-pla2g4f,pla2g12b,0,0.141582,-0.191034492277869,pla2g4f,0,0,0,0.191034492277869
dhdds-pdss1,dhdds,27.8642,31.311246,-0.162755145322867,pdss1,8.485784,11.120935,-0.353662069121396,0.190906923798529
acadm-echs1,acadm,50.029736,69.093279,-0.457937937848035,echs1,50.647797,61.150379,-0.26705637574802,0.190881562100015
echs1-acadm,echs1,50.647797,61.150379,-0.26705637574802,acadm,50.029736,69.093279,-0.457937937848035,0.190881562100015
shmt1-shmt2,shmt1,17.23504365,8.158397052,0.993546635218413,shmt2,101.04445,43.90057,1.18439205431559,0.19084541909718
polr1a-polr2f,polr1a,25.052255,23.22821,0.104720431749136,polr2f,168.08,136.759,0.295559442196937,0.1908390104478
shmt2-sdsl,shmt2,101.04445,43.90057,1.18439205431559,sdsl,1.59388,0,1.37511173810564,0.190719683790046
pla2g2d-cyp1a2,pla2g2d,0.2561584,0.215812,0.0470982344461681,cyp1a2,0,0.104575,-0.143491380173091,0.190589614619259
ehmt1-setmar,ehmt1,24.5385471,18.277807,0.405735508616893,setmar,3.89371,2.23753,0.596035048872164,0.190299540255271
setmar-ehmt1,setmar,3.89371,2.23753,0.596035048872164,ehmt1,24.5385471,18.277807,0.405735508616893,0.190299540255271
adcy8-polr2j,adcy8,0.148643,0,0.199930475826283,polr2j,97.015004,96.336778,0.0100175919376211,0.189912883888662
hprt-pde6b,hprt,121.426,163.357,-0.424922922103181,pde6b,0,0.177015,-0.235132706347231,0.18979021575595
cyp2c55-ugt2b1,cyp2c55,0.0980623,0,0.134959909854289,ugt2b1,0,0.0386901,-0.0547652809188971,0.189725190773186
nme4-pola2,nme4,39.51557,34.88166,0.175229802030971,pola2,29.42383,22.62516,0.364877682786596,0.189647880755625
pnlip-pnpla3,pnlip,0.202947,0,0.266573080983183,pnpla3,0.121329,0.0630852,0.0769524046532451,0.189620676329938
pnpla3-pnlip,pnpla3,0.121329,0.0630852,0.0769524046532451,pnlip,0.202947,0,0.266573080983183,0.189620676329938
pla2g12b-cyp2c29,pla2g12b,0,0.141582,-0.191034492277869,cyp2c29,0.056186709,0.0572804,-0.00149315096136814,0.189541341316501
cp-fxn,cp,1.486922949,1.4210366,0.0387369205689048,fxn,9.18408,10.30518,-0.15066830538552,0.189405225954425
alox8-cyp4a10,alox8,0.117867,0.0328204,0.114159149683218,cyp4a10,0.294815,0.0492264,0.303419970505336,0.189260820822118
entpd5-entpd6,entpd5,13.752665,11.35024077,0.25643642647083,entpd6,12.68752,12.062671,0.0674111495002903,0.18902527697054
aldh1a2-cyp3a25,aldh1a2,0.299711,0.0443157,0.315632956192664,cyp3a25,0.418606,0,0.504473954602962,0.188840998410298
dld-gcsh,dld,87.69525,72.822651,0.264793298016074,gcsh,94.6691,89.7618,0.0759678053155248,0.188825492700549
entpd6-uckl1,entpd6,12.68752,12.062671,0.0674111495002903,uckl1,50.555381,55.078402,-0.121322225009753,0.188733374510043
polr1e-polr2l,polr1e,20.95764,12.31333,0.721851531436936,polr2l,61.9088,32.468,0.910479502474467,0.188627971037531
cyp1a2-hsd3b4,cyp1a2,0,0.104575,-0.143491380173091,hsd3b4,0.0317003,0,0.0450239412084806,0.188515321381571
sgpp1-smpd4,sgpp1,27.824942,25.677901,0.111672544291706,smpd4,24.6617205,26.06531458,-0.0768272568677881,0.188499801159495
pfkl-tkt,pfkl,35.5212644,79.608315,-1.14219195131316,tkt,117.041151,227.633331,-0.953745846788938,0.188446104524224
bhmt2-mtr,bhmt2,0.0899221,0.122149,-0.0420392261233715,mtr,10.75065,12.78542,-0.230402659321856,0.188363433198484
nme7-pole3,nme7,16.9225034,10.8739769,0.593968954325618,pole3,43.00606,32.22024,0.405639712416856,0.188329241908762
amt-gldc,amt,1.84578,1.396379,0.247968039083163,gldc,0.150926,0.104203,0.0597896509600663,0.188178388123097
gldc-amt,gldc,0.150926,0.104203,0.0597896509600663,amt,1.84578,1.396379,0.247968039083163,0.188178388123097
pld1-ptdss1,pld1,4.9394901,6.5195809,-0.340313174030462,ptdss1,38.4601,42.8487,-0.152139458993662,0.1881737150368
cyp4a31-ugt1a6b,cyp4a31,0.107614,0,0.147455194284188,ugt1a6b,0.669232,0.322903,0.335477201242042,0.188022006957854
gad1-glud1,gad1,0,0,0,glud1,164.24016,187.24081,-0.188015071352307,0.188015071352307
cyp2a12-ugt2b1,cyp2a12,0,0.183207,-0.242702492738439,ugt2b1,0,0.0386901,-0.0547652809188971,0.187937211819542
cyp1a2-ugt2b34,cyp1a2,0,0.104575,-0.143491380173091,ugt2b34,0.0312329,0,0.0443701966532521,0.187861576826343
agpat3-mboat1,agpat3,63.419543,58.33144498,0.118701506949105,mboat1,10.050949,7.9361985,0.306437128430503,0.187735621481398
npr1-pde6b,npr1,0.225178344,0.2661694,-0.0474786634380764,pde6b,0,0.177015,-0.235132706347231,0.187654042909155
plch2-itpkc,plch2,0.263221,0.0241039,0.302744969378054,itpkc,7.27188,4.8884703,0.490322355576814,0.18757738619876
gstm7-txndc12,gstm7,1.5115395,0.693902,0.568221554478751,txndc12,86.790554,66.421871,0.380849054869918,0.187372499608833
adcy2-polr2a,adcy2,2.76882,3.28406,-0.184865792669899,polr2a,38.46130063,50.074902,-0.372176023244462,0.187310230574563
cyp2c55-cyp4a14,cyp2c55,0.0980623,0,0.134959909854289,cyp4a14,0.250229,0,0.322192372411771,0.187232462557482
lpcat3-pld1,lpcat3,43.488339,63.117958,-0.527301244322512,pld1,4.9394901,6.5195809,-0.340313174030462,0.18698807029205
cant1-adss,cant1,47.4595,32.88366,0.51618980109496,adss,66.0068776,40.15703,0.703170304389461,0.186980503294501
csl-mdh1,csl,0,0.0520558,-0.0732112257788469,mdh1,166.133582,199.1505,-0.260083577815601,0.186872352036754
mdh1-csl,mdh1,166.133582,199.1505,-0.260083577815601,csl,0,0.0520558,-0.0732112257788469,0.186872352036754
4933425l06rik-uck1,4933425l06rik,0,0,0,uck1,38.42433,33.63488,0.186860561911069,0.186860561911069
entpd8-uck1,entpd8,0,0,0,uck1,38.42433,33.63488,0.186860561911069,0.186860561911069
nt5c1a-uck1,nt5c1a,0,0,0,uck1,38.42433,33.63488,0.186860561911069,0.186860561911069
uck1-4933425l06rik,uck1,38.42433,33.63488,0.186860561911069,4933425l06rik,0,0,0,0.186860561911069
uck1-nt5c1a,uck1,38.42433,33.63488,0.186860561911069,nt5c1a,0,0,0,0.186860561911069
atic-adss,atic,74.618545,51.8539,0.516730160681391,adss,66.0068776,40.15703,0.703170304389461,0.186440143708071
mtmr3-pip4k2b,mtmr3,26.7708222,27.90649475,-0.0578237846989298,pip4k2b,33.27298,39.59516,-0.244236092707204,0.186412308008274
gucy2e-polr3f,gucy2e,0.0296143,0,0.0421039959632283,polr3f,10.0457716,11.207266,-0.14424592198189,0.186349917945118
adcy10-polr1b,adcy10,0,0.112575,-0.15390259314058,polr1b,12.18352,11.892697,0.0321815313328164,0.186084124473396
dut-dtymk,dut,77.074939,37.85494,1.00676150315993,dtymk,97.32939,54.66263,0.820913616879731,0.185847886280198
uroc1-amdhd1,uroc1,0.168879,0.0291467,0.1836769464612,amdhd1,0.0398665,0.041267,-0.00194172522787894,0.185618671689079
il4i1-bckdha,il4i1,0.744988,0.929782,-0.145220765736905,bckdha,24.0796,23.3907,0.0401831751645148,0.18540394090142
entpd3-entpd4,entpd3,0.518379,0,0.60253194435959,entpd4,44.587618,25.405087,0.787826134032835,0.185294189673245
nudt2-twistnb,nudt2,31.5312,33.7422,-0.0948650725241675,twistnb,11.38911,10.63728,0.0903186576725585,0.185183730196726
adcy2-entpd8,adcy2,2.76882,3.28406,-0.184865792669899,entpd8,0,0,0,0.184865792669899
adcy2-gucy1b2,adcy2,2.76882,3.28406,-0.184865792669899,gucy1b2,0,0,0,0.184865792669899
adcy2-gucy2d,adcy2,2.76882,3.28406,-0.184865792669899,gucy2d,0,0,0,0.184865792669899
adcy2-gucy2f,adcy2,2.76882,3.28406,-0.184865792669899,gucy2f,0,0,0,0.184865792669899
adcy2-pde11a,adcy2,2.76882,3.28406,-0.184865792669899,pde11a,0,0,0,0.184865792669899
adcy2-pde6c,adcy2,2.76882,3.28406,-0.184865792669899,pde6c,0,0,0,0.184865792669899
pla2g12b-enpp6,pla2g12b,0,0.141582,-0.191034492277869,enpp6,0.0376677,0.3464493,-0.375815394012646,0.184780901734777
hadh-hmgcs2,hadh,50.16613,53.4428749,-0.0895541336987433,hmgcs2,0.1525706,0.0789699,0.0952005061997667,0.18475463989851
guk1-rrm2,guk1,84.92907,34.802822,1.26307297489254,rrm2,210.52238,76.556556,1.44748966968914,0.184416694796604
nme4-pole4,nme4,39.51557,34.88166,0.175229802030971,pole4,86.17469,86.72215,-0.00903184307578808,0.184261645106759
adh4-ugt1a6a,adh4,0,0,0,ugt1a6a,9.2326513,10.624188,-0.183949942598025,0.183949942598025
ces1e-ugt1a6a,ces1e,0,0,0,ugt1a6a,9.2326513,10.624188,-0.183949942598025,0.183949942598025
ces2c-ugt1a6a,ces2c,0,0,0,ugt1a6a,9.2326513,10.624188,-0.183949942598025,0.183949942598025
cyp26a1-ugt1a6a,cyp26a1,0,0,0,ugt1a6a,9.2326513,10.624188,-0.183949942598025,0.183949942598025
cyp2b10-ugt1a6a,cyp2b10,0,0,0,ugt1a6a,9.2326513,10.624188,-0.183949942598025,0.183949942598025
cyp2b13-ugt1a6a,cyp2b13,0,0,0,ugt1a6a,9.2326513,10.624188,-0.183949942598025,0.183949942598025
cyp2b23-ugt1a6a,cyp2b23,0,0,0,ugt1a6a,9.2326513,10.624188,-0.183949942598025,0.183949942598025
cyp2b9-ugt1a6a,cyp2b9,0,0,0,ugt1a6a,9.2326513,10.624188,-0.183949942598025,0.183949942598025
cyp2c37-ugt1a6a,cyp2c37,0,0,0,ugt1a6a,9.2326513,10.624188,-0.183949942598025,0.183949942598025
cyp2c38-ugt1a6a,cyp2c38,0,0,0,ugt1a6a,9.2326513,10.624188,-0.183949942598025,0.183949942598025
cyp2c39-ugt1a6a,cyp2c39,0,0,0,ugt1a6a,9.2326513,10.624188,-0.183949942598025,0.183949942598025
cyp2c54-ugt1a6a,cyp2c54,0,0,0,ugt1a6a,9.2326513,10.624188,-0.183949942598025,0.183949942598025
cyp2c65-ugt1a6a,cyp2c65,0,0,0,ugt1a6a,9.2326513,10.624188,-0.183949942598025,0.183949942598025
cyp2c66-ugt1a6a,cyp2c66,0,0,0,ugt1a6a,9.2326513,10.624188,-0.183949942598025,0.183949942598025
cyp2c70-ugt1a6a,cyp2c70,0,0,0,ugt1a6a,9.2326513,10.624188,-0.183949942598025,0.183949942598025
cyp3a16-ugt1a6a,cyp3a16,0,0,0,ugt1a6a,9.2326513,10.624188,-0.183949942598025,0.183949942598025
cyp3a41a-ugt1a6a,cyp3a41a,0,0,0,ugt1a6a,9.2326513,10.624188,-0.183949942598025,0.183949942598025
cyp3a44-ugt1a6a,cyp3a44,0,0,0,ugt1a6a,9.2326513,10.624188,-0.183949942598025,0.183949942598025
cyp4a32-ugt1a6a,cyp4a32,0,0,0,ugt1a6a,9.2326513,10.624188,-0.183949942598025,0.183949942598025
hsd17b2-ugt1a6a,hsd17b2,0,0,0,ugt1a6a,9.2326513,10.624188,-0.183949942598025,0.183949942598025
hsd17b3-ugt1a6a,hsd17b3,0,0,0,ugt1a6a,9.2326513,10.624188,-0.183949942598025,0.183949942598025
hsd17b6-ugt1a6a,hsd17b6,0,0,0,ugt1a6a,9.2326513,10.624188,-0.183949942598025,0.183949942598025
hsd3b1-ugt1a6a,hsd3b1,0,0,0,ugt1a6a,9.2326513,10.624188,-0.183949942598025,0.183949942598025
hsd3b5-ugt1a6a,hsd3b5,0,0,0,ugt1a6a,9.2326513,10.624188,-0.183949942598025,0.183949942598025
hsd3b6-ugt1a6a,hsd3b6,0,0,0,ugt1a6a,9.2326513,10.624188,-0.183949942598025,0.183949942598025
miox-ugt1a6a,miox,0,0,0,ugt1a6a,9.2326513,10.624188,-0.183949942598025,0.183949942598025
srd5a2-ugt1a6a,srd5a2,0,0,0,ugt1a6a,9.2326513,10.624188,-0.183949942598025,0.183949942598025
ugt1a10-ugt1a6a,ugt1a10,0,0,0,ugt1a6a,9.2326513,10.624188,-0.183949942598025,0.183949942598025
ugt1a2-ugt1a6a,ugt1a2,0,0,0,ugt1a6a,9.2326513,10.624188,-0.183949942598025,0.183949942598025
ugt1a6a-ugt1a9,ugt1a6a,9.2326513,10.624188,-0.183949942598025,ugt1a9,0,0,0,0.183949942598025
ugt1a6a-ugt2a1,ugt1a6a,9.2326513,10.624188,-0.183949942598025,ugt2a1,0,0,0,0.183949942598025
ugt1a6a-ugt2a2,ugt1a6a,9.2326513,10.624188,-0.183949942598025,ugt2a2,0,0,0,0.183949942598025
ugt1a6a-ugt2b37,ugt1a6a,9.2326513,10.624188,-0.183949942598025,ugt2b37,0,0,0,0.183949942598025
ugt1a6a-ugt2b38,ugt1a6a,9.2326513,10.624188,-0.183949942598025,ugt2b38,0,0,0,0.183949942598025
polr2d-twistnb,polr2d,52.4552,43.2194,0.273650847073781,twistnb,11.38911,10.63728,0.0903186576725585,0.183332189401222
adcy5-polr2d,adcy5,0.410286,0.0274244,0.456955523365179,polr2d,52.4552,43.2194,0.273650847073781,0.183304676291398
aox4-cyp4a31,aox4,0,0.0250262,-0.0356607859521799,cyp4a31,0.107614,0,0.147455194284188,0.183115980236368
lcat-plb1,lcat,3.33123,1.01759,1.1021437552285,plb1,1.277601309,0.2043748,0.919230800404245,0.182912954824254
4933405o20rik-ogdh,4933405o20rik,0,0,0,ogdh,80.05977,70.423032,0.182596702377026,0.182596702377026
pip5k1a-pten,pip5k1a,38.338123,16.806972,1.14348590861698,pten,34.240489,17.103897,0.960933661658927,0.182552246958053
cyp1a2-ugt1a5,cyp1a2,0,0.104575,-0.143491380173091,ugt1a5,0,0.253522,-0.325987316484877,0.182495936311787
cyp2c55-cyp3a13,cyp2c55,0.0980623,0,0.134959909854289,cyp3a13,0.0322873,0.0668601,-0.0475264555381228,0.182486365392411
cyp2c29-ugt1a6a,cyp2c29,0.056186709,0.0572804,-0.00149315096136814,ugt1a6a,9.2326513,10.624188,-0.183949942598025,0.182456791636657
cyp3a25-cyp4a14,cyp3a25,0.418606,0,0.504473954602962,cyp4a14,0.250229,0,0.322192372411771,0.182281582191191
adcy2-znrd1,adcy2,2.76882,3.28406,-0.184865792669899,znrd1,49.64238,49.73824,-0.00272826873291354,0.182137523936986
agpat4-dgki,agpat4,23.41269,18.508892,0.323499429451878,dgki,0.139063778,0.0325969,0.14157135606032,0.181928073391558
setd1b-setd2,setd1b,8.03337,7.852535,0.0291736591239635,setd2,24.79755401,21.28773206,0.210984464009009,0.181810804885045
setd2-setd1b,setd2,24.79755401,21.28773206,0.210984464009009,setd1b,8.03337,7.852535,0.0291736591239635,0.181810804885045
asah2-sgpp2,asah2,9.02574,8.18817,0.125859271055775,sgpp2,0.03292,0.0737046,-0.0558686091265098,0.181727880182285
sgpp2-asah2,sgpp2,0.03292,0.0737046,-0.0558686091265098,asah2,9.02574,8.18817,0.125859271055775,0.181727880182285
pla2g10-lypla1,pla2g10,0,0,0,lypla1,64.5403663,56.783825,0.181718029759069,0.181718029759069
pla2g2a-lypla1,pla2g2a,0,0,0,lypla1,64.5403663,56.783825,0.181718029759069,0.181718029759069
pla2g2c-lypla1,pla2g2c,0,0,0,lypla1,64.5403663,56.783825,0.181718029759069,0.181718029759069
pla2g2f-lypla1,pla2g2f,0,0,0,lypla1,64.5403663,56.783825,0.181718029759069,0.181718029759069
pla2g4d-lypla1,pla2g4d,0,0,0,lypla1,64.5403663,56.783825,0.181718029759069,0.181718029759069
pla2g4f-lypla1,pla2g4f,0,0,0,lypla1,64.5403663,56.783825,0.181718029759069,0.181718029759069
got1-mdh1,got1,37.9817,51.943865,-0.441666509885362,mdh1,166.133582,199.1505,-0.260083577815601,0.181582932069762
lipc-lpin2,lipc,0,0.740244,-0.799289600850205,lpin2,11.7252139,24.1096653,-0.980552891314049,0.181263290463844
lpin2-lipc,lpin2,11.7252139,24.1096653,-0.980552891314049,lipc,0,0.740244,-0.799289600850205,0.181263290463844
acaa1a-pccb,acaa1a,67.327201,58.558824,0.198144760602236,pccb,23.732716,18.019229,0.378961913103036,0.180817152500801
aldh1a2-cyp2c55,aldh1a2,0.299711,0.0443157,0.315632956192664,cyp2c55,0.0980623,0,0.134959909854289,0.180673046338376
polr3e-polr3g,polr3e,23.909517,16.722485,0.4911161387728,polr3g,6.788054,5.279982,0.31050246330413,0.18061367546867
alox12b-cyp2c44,alox12b,0,0,0,cyp2c44,0,0.132818,-0.179916094531094,0.179916094531094
alox12e-cyp2c44,alox12e,0,0,0,cyp2c44,0,0.132818,-0.179916094531094,0.179916094531094
alox15-cyp2c44,alox15,0,0,0,cyp2c44,0,0.132818,-0.179916094531094,0.179916094531094
cyp17a1-cyp2c44,cyp17a1,0,0,0,cyp2c44,0,0.132818,-0.179916094531094,0.179916094531094
cyp26a1-cyp2c44,cyp26a1,0,0,0,cyp2c44,0,0.132818,-0.179916094531094,0.179916094531094
cyp2b10-cyp2c44,cyp2b10,0,0,0,cyp2c44,0,0.132818,-0.179916094531094,0.179916094531094
cyp2b13-cyp2c44,cyp2b13,0,0,0,cyp2c44,0,0.132818,-0.179916094531094,0.179916094531094
cyp2b23-cyp2c44,cyp2b23,0,0,0,cyp2c44,0,0.132818,-0.179916094531094,0.179916094531094
cyp2b9-cyp2c44,cyp2b9,0,0,0,cyp2c44,0,0.132818,-0.179916094531094,0.179916094531094
cyp2c37-cyp2c44,cyp2c37,0,0,0,cyp2c44,0,0.132818,-0.179916094531094,0.179916094531094
cyp2c38-cyp2c44,cyp2c38,0,0,0,cyp2c44,0,0.132818,-0.179916094531094,0.179916094531094
cyp2c39-cyp2c44,cyp2c39,0,0,0,cyp2c44,0,0.132818,-0.179916094531094,0.179916094531094
